Entry	Entry name	Cross-reference (STRING)
Q08554	DSC1_HUMAN	9606.ENSP00000257198;
Q8TD84	DSCL1_HUMAN	9606.ENSP00000315465;
P20674	COX5A_HUMAN	9606.ENSP00000317780;
Q02413	DSG1_HUMAN	9606.ENSP00000257192;
Q7Z7K0	COXM1_HUMAN	9606.ENSP00000418348;
Q86SJ6	DSG4_HUMAN	9606.ENSP00000352785;
Q9NZW4	DSPP_HUMAN	9606.ENSP00000382213;
Q96EV8	DTBP1_HUMAN	9606.ENSP00000341680;
Q96FN9	DTD2_HUMAN	9606.ENSP00000312224;
Q8IYS4	CP071_HUMAN	9606.ENSP00000299320;
Q494V2	CP100_HUMAN	9606.ENSP00000344749;
P05108	CP11A_HUMAN	9606.ENSP00000268053;
Q6UW02	CP20A_HUMAN	9606.ENSP00000348380;
Q02318	CP27A_HUMAN	9606.ENSP00000258415;
P51589	CP2J2_HUMAN	9606.ENSP00000360247;
Q07973	CP24A_HUMAN	9606.ENSP00000216862;
P11509	CP2A6_HUMAN	9606.ENSP00000301141;
O43174	CP26A_HUMAN	9606.ENSP00000224356;
Q16696	CP2AD_HUMAN	9606.ENSP00000332679;
Q8TAV3	CP2W1_HUMAN	9606.ENSP00000310149;
Q9HB55	CP343_HUMAN	9606.ENSP00000222382;
P20815	CP3A5_HUMAN	9606.ENSP00000222982;
Q86W10	CP4Z1_HUMAN	9606.ENSP00000334246;
Q6PUV4	CPLX2_HUMAN	9606.ENSP00000352544;
Q96A23	CPNE4_HUMAN	9606.ENSP00000478878;
Q9UBL6	CPNE7_HUMAN	9606.ENSP00000268720;
Q16630	CPSF6_HUMAN	9606.ENSP00000266679;
P50416	CPT1A_HUMAN	9606.ENSP00000265641;
Q6JBY9	CPZIP_HUMAN	9606.ENSP00000356828;
A8MQB3	CQ051_HUMAN	9606.ENSP00000384286;
P23786	CPT2_HUMAN	9606.ENSP00000360541;
Q5TA50	CPTP_HUMAN	9606.ENSP00000343890;
Q32NC0	CR021_HUMAN	9606.ENSP00000465517;
Q68DL7	CR063_HUMAN	9606.ENSP00000464330;
Q8TEY5	CR3L4_HUMAN	9606.ENSP00000357596;
P53674	CRBB1_HUMAN	9606.ENSP00000215939;
P26998	CRBB3_HUMAN	9606.ENSP00000215855;
Q9Y4K1	CRBG1_HUMAN	9606.ENSP00000358062;
Q8N1P7	CRBG2_HUMAN	9606.ENSP00000310435;
O60519	CRBL2_HUMAN	9606.ENSP00000228865;
Q96SW2	CRBN_HUMAN	9606.ENSP00000231948;
Q6ZMT9	DTHD1_HUMAN	9606.ENSP00000401597;
Q9NZJ0	DTL_HUMAN	9606.ENSP00000355958;
Q86UW9	DTX2_HUMAN	9606.ENSP00000322885;
Q9NRD8	DUOX2_HUMAN	9606.ENSP00000475084;
Q9BY84	DUS16_HUMAN	9606.ENSP00000298573;
Q8WTR2	DUS19_HUMAN	9606.ENSP00000346160;
P28562	DUS1_HUMAN	9606.ENSP00000239223;
O95620	DUS4L_HUMAN	9606.ENSP00000265720;
H7BZ55	CRCC2_HUMAN	9606.ENSP00000397968;
Q16690	DUS5_HUMAN	9606.ENSP00000358596;
Q16828	DUS6_HUMAN	9606.ENSP00000279488;
Q16829	DUS7_HUMAN	9606.ENSP00000417183;
O75629	CREG1_HUMAN	9606.ENSP00000359540;
Q8IUH2	CREG2_HUMAN	9606.ENSP00000315203;
Q8IUR6	CRERF_HUMAN	9606.ENSP00000296953;
P07316	CRGB_HUMAN	9606.ENSP00000260988;
Q8WXF5	CRGN_HUMAN	9606.ENSP00000338613;
P02511	CRYAB_HUMAN	9606.ENSP00000433560;
Q96JP9	CDHR1_HUMAN	9606.ENSP00000485478;
Q13042	CDC16_HUMAN	9606.ENSP00000353549;
Q96GN5	CDA7L_HUMAN	9606.ENSP00000383986;
Q14004	CDK13_HUMAN	9606.ENSP00000181839;
P32320	CDD_HUMAN	9606.ENSP00000364212;
Q00532	CDKL1_HUMAN	9606.ENSP00000379176;
Q9UKY7	CDV3_HUMAN	9606.ENSP00000264993;
O14519	CDKA1_HUMAN	9606.ENSP00000261692;
Q9Y232	CDYL_HUMAN	9606.ENSP00000380718;
P51861	CDR1_HUMAN	9606.ENSP00000359563;
P38936	CDN1A_HUMAN	9606.ENSP00000384849;
Q8N9R6	CDRT4_HUMAN	9606.ENSP00000482523;
Q96T59	CDRTF_HUMAN	9606.ENSP00000402355;
Q5VV42	CDKAL_HUMAN	9606.ENSP00000274695;
P49715	CEBPA_HUMAN	9606.ENSP00000427514;
Q6ZU80	CE128_HUMAN	9606.ENSP00000451162;
Q03188	CENPC_HUMAN	9606.ENSP00000273853;
Q13352	CENPR_HUMAN	9606.ENSP00000360133;
Q02224	CENPE_HUMAN	9606.ENSP00000265148;
A8MT69	CENPX_HUMAN	9606.ENSP00000376168;
Q99675	CGRF1_HUMAN	9606.ENSP00000216420;
Q6ZUL3	CH086_HUMAN	9606.ENSP00000350856;
P0DMB2	CH088_HUMAN	9606.ENSP00000454561;
P39059	COFA1_HUMAN	9606.ENSP00000364140;
Q9BQW3	COE4_HUMAN	9606.ENSP00000370022;
Q9Y2V7	COG6_HUMAN	9606.ENSP00000397441;
Q96MW5	COG8_HUMAN	9606.ENSP00000305459;
Q14993	COJA1_HUMAN	9606.ENSP00000480474;
Q9P218	COKA1_HUMAN	9606.ENSP00000351767;
Q5KU26	COL12_HUMAN	9606.ENSP00000383115;
A2RUU4	COLL1_HUMAN	9606.ENSP00000362968;
Q9Y215	COLQ_HUMAN	9606.ENSP00000373298;
P04118	COL_HUMAN	9606.ENSP00000259938;
Q8N668	COMD1_HUMAN	9606.ENSP00000308236;
Q8N608	DPP10_HUMAN	9606.ENSP00000376855;
Q6IAN0	DRS7B_HUMAN	9606.ENSP00000378887;
P00403	COX2_HUMAN	9606.ENSP00000354876;
P13073	COX41_HUMAN	9606.ENSP00000457513;
Q96KJ9	COX42_HUMAN	9606.ENSP00000365243;
P24311	COX7B_HUMAN	9606.ENSP00000417656;
Q9BSU1	CP070_HUMAN	9606.ENSP00000219139;
O43303	CP110_HUMAN	9606.ENSP00000370803;
Q96GX8	CP074_HUMAN	9606.ENSP00000284245;
Q8WTQ4	CP078_HUMAN	9606.ENSP00000299191;
P20853	CP2A7_HUMAN	9606.ENSP00000301146;
Q7Z449	CP2U1_HUMAN	9606.ENSP00000333212;
Q9Y6A2	CP46A_HUMAN	9606.ENSP00000261835;
P05181	CP2E1_HUMAN	9606.ENSP00000440689;
P08684	CP3A4_HUMAN	9606.ENSP00000337915;
P78329	CP4F2_HUMAN	9606.ENSP00000221700;
P13584	CP4B1_HUMAN	9606.ENSP00000360991;
Q9HCS2	CP4FC_HUMAN	9606.ENSP00000448998;
Q6ZWL3	CP4V2_HUMAN	9606.ENSP00000368079;
Q9H799	CPLN1_HUMAN	9606.ENSP00000389014;
A4D0V7	CPED1_HUMAN	9606.ENSP00000309772;
Q6FI81	CPIN1_HUMAN	9606.ENSP00000377914;
Q8IZJ3	CPMD8_HUMAN	9606.ENSP00000402505;
O75131	CPNE3_HUMAN	9606.ENSP00000477590;
A6NMK7	CPS4L_HUMAN	9606.ENSP00000343900;
O43809	CPSF5_HUMAN	9606.ENSP00000300291;
P31327	CPSM_HUMAN	9606.ENSP00000402608;
Q8N123	CPXCR_HUMAN	9606.ENSP00000276127;
Q8N436	CPXM2_HUMAN	9606.ENSP00000241305;
Q8TCG5	CPT1C_HUMAN	9606.ENSP00000376303;
Q8N4C9	CQ078_HUMAN	9606.ENSP00000478886;
A2RUQ5	CQ102_HUMAN	9606.ENSP00000350392;
Q9H8M1	CQ10B_HUMAN	9606.ENSP00000263960;
Q2VPA4	CR1L_HUMAN	9606.ENSP00000421736;
Q96BA8	CR3L1_HUMAN	9606.ENSP00000481956;
Q70SY1	CR3L2_HUMAN	9606.ENSP00000329140;
Q68CJ9	CR3L3_HUMAN	9606.ENSP00000078445;
Q9NQ79	CRAC1_HUMAN	9606.ENSP00000359629;
P78560	CRADD_HUMAN	9606.ENSP00000439068;
Q96P44	COLA1_HUMAN	9606.ENSP00000244728;
Q8NFW1	COMA1_HUMAN	9606.ENSP00000303153;
Q9UBI1	COMD3_HUMAN	9606.ENSP00000366032;
Q9H0A8	COMD4_HUMAN	9606.ENSP00000267935;
Q9UHL4	DPP2_HUMAN	9606.ENSP00000360635;
Q9NX08	COMD8_HUMAN	9606.ENSP00000370984;
Q6V1X1	DPP8_HUMAN	9606.ENSP00000339208;
Q86TI2	DPP9_HUMAN	9606.ENSP00000262960;
Q7Z7J5	DPPA2_HUMAN	9606.ENSP00000417710;
Q6W0C5	DPPA3_HUMAN	9606.ENSP00000339250;
A6NC42	DPPA5_HUMAN	9606.ENSP00000359396;
A6NFQ7	DPRX_HUMAN	9606.ENSP00000365838;
P21918	DRD5_HUMAN	9606.ENSP00000306129;
O75208	COQ9_HUMAN	9606.ENSP00000262507;
Q96A83	COQA1_HUMAN	9606.ENSP00000318234;
Q9BR76	COR1B_HUMAN	9606.ENSP00000377471;
Q9ULV4	COR1C_HUMAN	9606.ENSP00000394496;
Q92828	COR2A_HUMAN	9606.ENSP00000343746;
P57737	CORO7_HUMAN	9606.ENSP00000460885;
Q13474	DRP2_HUMAN	9606.ENSP00000378635;
O14972	DSCR3_HUMAN	9606.ENSP00000311399;
P56555	DSCR4_HUMAN	9606.ENSP00000328676;
P57055	DSCR6_HUMAN	9606.ENSP00000331734;
P10606	COX5B_HUMAN	9606.ENSP00000258424;
P32926	DSG3_HUMAN	9606.ENSP00000257189;
Q9NRP2	COXM2_HUMAN	9606.ENSP00000219400;
Q8TEA8	DTD1_HUMAN	9606.ENSP00000366672;
P11511	CP19A_HUMAN	9606.ENSP00000379683;
P05177	CP1A2_HUMAN	9606.ENSP00000342007;
Q16678	CP1B1_HUMAN	9606.ENSP00000478561;
P33260	CP2CI_HUMAN	9606.ENSP00000285979;
O15528	CP27B_HUMAN	9606.ENSP00000228606;
P24462	CP3A7_HUMAN	9606.ENSP00000480571;
Q6VVX0	CP2R1_HUMAN	9606.ENSP00000334592;
P20813	CP2B6_HUMAN	9606.ENSP00000324648;
Q9NYL5	CP39A_HUMAN	9606.ENSP00000275016;
P24903	CP2F1_HUMAN	9606.ENSP00000333534;
Q9BZB8	CPEB1_HUMAN	9606.ENSP00000477715;
Q9BU20	CPLN2_HUMAN	9606.ENSP00000364749;
Q9HCH3	CPNE5_HUMAN	9606.ENSP00000244751;
Q9BRF8	CPPED_HUMAN	9606.ENSP00000371193;
Q8IYJ1	CPNE9_HUMAN	9606.ENSP00000373343;
Q10570	CPSF1_HUMAN	9606.ENSP00000484669;
Q96L46	CPNS2_HUMAN	9606.ENSP00000400882;
Q9P2I0	CPSF2_HUMAN	9606.ENSP00000298875;
Q9UKF6	CPSF3_HUMAN	9606.ENSP00000238112;
O95639	CPSF4_HUMAN	9606.ENSP00000292476;
Q8N684	CPSF7_HUMAN	9606.ENSP00000345412;
Q92523	CPT1B_HUMAN	9606.ENSP00000379011;
Q8N3J3	CQ053_HUMAN	9606.ENSP00000313500;
Q86WR6	CQ064_HUMAN	9606.ENSP00000269127;
Q96MU5	CQ077_HUMAN	9606.ENSP00000329353;
O75718	CRTAP_HUMAN	9606.ENSP00000323696;
Q9H0B8	CRLD2_HUMAN	9606.ENSP00000262424;
Q9HC73	CRLF2_HUMAN	9606.ENSP00000383641;
Q9NSK7	CS012_HUMAN	9606.ENSP00000376103;
Q0VDD7	CS057_HUMAN	9606.ENSP00000254336;
Q9H3Y0	CRSPL_HUMAN	9606.ENSP00000217043;
Q9UJA2	CRLS1_HUMAN	9606.ENSP00000368140;
Q8N1N5	CRPAK_HUMAN	9606.ENSP00000323978;
Q9Y2S2	CRYL1_HUMAN	9606.ENSP00000298248;
Q9UHY7	ENOPH_HUMAN	9606.ENSP00000273920;
Q96PZ7	CSMD1_HUMAN	9606.ENSP00000430733;
Q8TC92	ENOX1_HUMAN	9606.ENSP00000261488;
Q9UBG3	CRNN_HUMAN	9606.ENSP00000271835;
Q9BUF7	CRUM3_HUMAN	9606.ENSP00000349204;
Q6RUI8	CS048_HUMAN	9606.ENSP00000471463;
Q5T4H9	CSC10_HUMAN	9606.ENSP00000366317;
O95727	CRTAM_HUMAN	9606.ENSP00000227348;
O43186	CRX_HUMAN	9606.ENSP00000221996;
Q86UF2	CTGE6_HUMAN	9606.ENSP00000474388;
Q5SY80	CTSRE_HUMAN	9606.ENSP00000355492;
Q9GZU7	CTDS1_HUMAN	9606.ENSP00000273062;
P62495	ERF1_HUMAN	9606.ENSP00000353741;
Q4G0M1	ERFE_HUMAN	9606.ENSP00000442304;
A8MYA2	CX049_HUMAN	9606.ENSP00000482270;
Q8TF08	CX7B2_HUMAN	9606.ENSP00000379784;
Q9Y6H8	CXA3_HUMAN	9606.ENSP00000241125;
P17302	CXA1_HUMAN	9606.ENSP00000282561;
P78310	CXAR_HUMAN	9606.ENSP00000284878;
O95377	CXB5_HUMAN	9606.ENSP00000340811;
P19875	CXCL2_HUMAN	9606.ENSP00000427279;
Q8NFK1	CXG3_HUMAN	9606.ENSP00000325775;
P02778	CXL10_HUMAN	9606.ENSP00000305651;
Q9P0U4	CXXC1_HUMAN	9606.ENSP00000390475;
Q969X5	ERGI1_HUMAN	9606.ENSP00000377374;
P49447	CY561_HUMAN	9606.ENSP00000376702;
P11308	ERG_HUMAN	9606.ENSP00000414150;
P84090	ERH_HUMAN	9606.ENSP00000451080;
Q8IV48	ERI1_HUMAN	9606.ENSP00000429615;
Q5W0A0	ERI6B_HUMAN	9606.ENSP00000298738;
A1L162	ERIC2_HUMAN	9606.ENSP00000387298;
Q5RHP9	ERIC3_HUMAN	9606.ENSP00000322609;
A6NGS2	ERIC4_HUMAN	9606.ENSP00000367429;
Q6P6B1	ERIC5_HUMAN	9606.ENSP00000315614;
Q8NBI2	CYAC3_HUMAN	9606.ENSP00000389745;
Q8TAM6	ERMIN_HUMAN	9606.ENSP00000380453;
Q96DN0	ERP27_HUMAN	9606.ENSP00000266397;
B6SEH8	ERVV1_HUMAN	9606.ENSP00000473153;
Q56NI9	ESCO2_HUMAN	9606.ENSP00000306999;
Q96J88	ESIP1_HUMAN	9606.ENSP00000318982;
Q96BH3	ESPB1_HUMAN	9606.ENSP00000340660;
B1AK53	ESPN_HUMAN	9606.ENSP00000367059;
O00748	EST2_HUMAN	9606.ENSP00000317842;
Q5XG92	EST4A_HUMAN	9606.ENSP00000444052;
Q8WWM9	CYGB_HUMAN	9606.ENSP00000293230;
Q8N693	ESX1_HUMAN	9606.ENSP00000361669;
Q9UIA0	CYH4_HUMAN	9606.ENSP00000248901;
P35663	CYLC1_HUMAN	9606.ENSP00000331556;
Q9BT78	CSN4_HUMAN	9606.ENSP00000264389;
O95196	CSPG5_HUMAN	9606.ENSP00000373244;
Q9UNS2	CSN3_HUMAN	9606.ENSP00000268717;
Q8WY07	CTR3_HUMAN	9606.ENSP00000363417;
P29279	CTGF_HUMAN	9606.ENSP00000356954;
Q14999	CUL7_HUMAN	9606.ENSP00000438788;
A6NN92	CXE1_HUMAN	9606.ENSP00000455469;
Q07325	CXCL9_HUMAN	9606.ENSP00000354901;
Q96KN9	CXD4_HUMAN	9606.ENSP00000315070;
O95715	CXL14_HUMAN	9606.ENSP00000337065;
P04839	CY24B_HUMAN	9606.ENSP00000367851;
P08574	CY1_HUMAN	9606.ENSP00000317159;
O43169	CYB5B_HUMAN	9606.ENSP00000308430;
Q9BQA9	CYBC1_HUMAN	9606.ENSP00000388909;
Q53TN4	CYBR1_HUMAN	9606.ENSP00000319141;
Q76MJ5	ERN2_HUMAN	9606.ENSP00000256797;
P30040	ERP29_HUMAN	9606.ENSP00000261735;
P11474	ERR1_HUMAN	9606.ENSP00000384851;
P62508	ERR3_HUMAN	9606.ENSP00000355904;
Q9UJM3	ERRFI_HUMAN	9606.ENSP00000366702;
Q9H6S3	ES8L2_HUMAN	9606.ENSP00000435585;
Q96AP7	ESAM_HUMAN	9606.ENSP00000278927;
Q9NQ30	ESM1_HUMAN	9606.ENSP00000370812;
Q7Z5Q1	CPEB2_HUMAN	9606.ENSP00000443985;
Q8NE35	CPEB3_HUMAN	9606.ENSP00000482128;
Q8WVH0	CPLX3_HUMAN	9606.ENSP00000378464;
Q99829	CPNE1_HUMAN	9606.ENSP00000317257;
Q9BZJ0	CRNL1_HUMAN	9606.ENSP00000366557;
A5YM72	CRNS1_HUMAN	9606.ENSP00000389009;
O60676	CST8_HUMAN	9606.ENSP00000246012;
Q9H175	CSRN2_HUMAN	9606.ENSP00000228515;
Q5TEA3	CT194_HUMAN	9606.ENSP00000252032;
O94985	CSTN1_HUMAN	9606.ENSP00000366513;
P52569	CTR2_HUMAN	9606.ENSP00000004531;
P56545	CTBP2_HUMAN	9606.ENSP00000311825;
P28715	ERCC5_HUMAN	9606.ENSP00000347978;
P58505	CU058_HUMAN	9606.ENSP00000291691;
P35221	CTNA1_HUMAN	9606.ENSP00000304669;
Q9NUD7	CT096_HUMAN	9606.ENSP00000353470;
Q86XM0	CTSRD_HUMAN	9606.ENSP00000371037;
Q9Y5B0	CTDP1_HUMAN	9606.ENSP00000484525;
Q13617	CUL2_HUMAN	9606.ENSP00000444856;
O60494	CUBN_HUMAN	9606.ENSP00000367064;
O60888	CUTA_HUMAN	9606.ENSP00000363624;
Q8IWT3	CUL9_HUMAN	9606.ENSP00000252050;
P00167	CYB5_HUMAN	9606.ENSP00000341625;
Q96PL5	ERMAP_HUMAN	9606.ENSP00000361595;
Q9HB71	CYBP_HUMAN	9606.ENSP00000356652;
O75460	ERN1_HUMAN	9606.ENSP00000401445;
Q86YB8	ERO1B_HUMAN	9606.ENSP00000346635;
P00156	CYB_HUMAN	9606.ENSP00000354554;
P68400	CSK21_HUMAN	9606.ENSP00000217244;
Q8WYN3	CSRN3_HUMAN	9606.ENSP00000318258;
P21291	CSRP1_HUMAN	9606.ENSP00000356275;
A1L168	CT202_HUMAN	9606.ENSP00000383474;
P33240	CSTF2_HUMAN	9606.ENSP00000362063;
Q12996	CSTF3_HUMAN	9606.ENSP00000315791;
O75638	CTAG2_HUMAN	9606.ENSP00000247306;
P26232	CTNA2_HUMAN	9606.ENSP00000384638;
Q8N4M1	CTL3_HUMAN	9606.ENSP00000271227;
Q13363	CTBP1_HUMAN	9606.ENSP00000290921;
Q2VPK5	CTU2_HUMAN	9606.ENSP00000388320;
Q9NYP8	CU062_HUMAN	9606.ENSP00000444950;
P60606	CTXN1_HUMAN	9606.ENSP00000313226;
Q9NTM9	CUTC_HUMAN	9606.ENSP00000359507;
Q8WYQ4	CV015_HUMAN	9606.ENSP00000384965;
Q9P013	CWC15_HUMAN	9606.ENSP00000475615;
Q9NXE8	CWC25_HUMAN	9606.ENSP00000478070;
Q8TB03	CX038_HUMAN	9606.ENSP00000330488;
Q8TE69	CX04A_HUMAN	9606.ENSP00000423099;
Q96DE9	CX04B_HUMAN	9606.ENSP00000359434;
Q9H5V9	CX056_HUMAN	9606.ENSP00000441786;
P49238	CX3C1_HUMAN	9606.ENSP00000351059;
P12074	CX6A1_HUMAN	9606.ENSP00000229379;
O76062	ERG24_HUMAN	9606.ENSP00000279263;
P14406	CX7A2_HUMAN	9606.ENSP00000359098;
P29033	CXB2_HUMAN	9606.ENSP00000372295;
O75712	CXB3_HUMAN	9606.ENSP00000362464;
P49682	CXCR3_HUMAN	9606.ENSP00000362795;
P80162	CXCL6_HUMAN	9606.ENSP00000226317;
P25024	CXCR1_HUMAN	9606.ENSP00000295683;
P36383	CXG1_HUMAN	9606.ENSP00000411528;
P32302	CXCR5_HUMAN	9606.ENSP00000292174;
Q5T442	CXG2_HUMAN	9606.ENSP00000355675;
O00574	CXCR6_HUMAN	9606.ENSP00000395704;
Q9UKL4	CXD2_HUMAN	9606.ENSP00000290374;
Q8N144	CXD3_HUMAN	9606.ENSP00000463752;
O14625	CXL11_HUMAN	9606.ENSP00000306884;
O43927	CXL13_HUMAN	9606.ENSP00000286758;
Q9H2A7	CXL16_HUMAN	9606.ENSP00000293778;
P48449	ERG7_HUMAN	9606.ENSP00000380837;
Q9H2H0	CXXC4_HUMAN	9606.ENSP00000378248;
Q96RQ1	ERGI2_HUMAN	9606.ENSP00000353270;
O43414	ERI3_HUMAN	9606.ENSP00000361331;
Q96DZ1	ERLEC_HUMAN	9606.ENSP00000185150;
O75477	ERLN1_HUMAN	9606.ENSP00000410964;
O94905	ERLN2_HUMAN	9606.ENSP00000276461;
Q9H6X5	CS044_HUMAN	9606.ENSP00000221671;
Q5T3F8	CSCL2_HUMAN	9606.ENSP00000259746;
A8MQ03	CRTP1_HUMAN	9606.ENSP00000386453;
P82279	CRUM1_HUMAN	9606.ENSP00000356370;
Q16206	ENOX2_HUMAN	9606.ENSP00000337146;
Q99895	CTRC_HUMAN	9606.ENSP00000365116;
Q05D32	CTSL2_HUMAN	9606.ENSP00000260327;
Q13216	ERCC8_HUMAN	9606.ENSP00000265038;
P24390	ERD21_HUMAN	9606.ENSP00000329471;
Q9H467	CUED2_HUMAN	9606.ENSP00000358953;
Q9NTU4	CTSRZ_HUMAN	9606.ENSP00000443917;
O43731	ERD23_HUMAN	9606.ENSP00000386918;
Q13618	CUL3_HUMAN	9606.ENSP00000264414;
P17538	CTRB1_HUMAN	9606.ENSP00000354294;
O14944	EREG_HUMAN	9606.ENSP00000244869;
Q13616	CUL1_HUMAN	9606.ENSP00000326804;
Q6P5X5	CV039_HUMAN	9606.ENSP00000382474;
Q6IC83	CV042_HUMAN	9606.ENSP00000371529;
P15170	ERF3A_HUMAN	9606.ENSP00000398131;
Q8IYD1	ERF3B_HUMAN	9606.ENSP00000341247;
Q9HAI6	CX021_HUMAN	9606.ENSP00000368245;
P50548	ERF_HUMAN	9606.ENSP00000222329;
Q96LI9	CX058_HUMAN	9606.ENSP00000368511;
A6NEN9	CX065_HUMAN	9606.ENSP00000363369;
Q5JRM2	CX066_HUMAN	9606.ENSP00000359571;
Q86X51	CX067_HUMAN	9606.ENSP00000342680;
Q14534	ERG1_HUMAN	9606.ENSP00000265896;
P14854	CX6B1_HUMAN	9606.ENSP00000246554;
Q02221	CX6A2_HUMAN	9606.ENSP00000287490;
Q6YFQ2	CX6B2_HUMAN	9606.ENSP00000467266;
P24310	CX7A1_HUMAN	9606.ENSP00000292907;
Q969M2	CXA10_HUMAN	9606.ENSP00000358358;
P35212	CXA4_HUMAN	9606.ENSP00000343676;
P57773	CXA9_HUMAN	9606.ENSP00000354020;
Q9NTQ9	CXB4_HUMAN	9606.ENSP00000345868;
O95452	CXB6_HUMAN	9606.ENSP00000348521;
Q6PEY0	CXB7_HUMAN	9606.ENSP00000435355;
P42830	CXCL5_HUMAN	9606.ENSP00000296027;
P02775	CXCL7_HUMAN	9606.ENSP00000296028;
P08034	CXB1_HUMAN	9606.ENSP00000363134;
Q6UXB2	CXL17_HUMAN	9606.ENSP00000472467;
Q13822	ENPP2_HUMAN	9606.ENSP00000259486;
P49961	ENTP1_HUMAN	9606.ENSP00000360250;
Q8IYW4	ENTD1_HUMAN	9606.ENSP00000317431;
Q15375	EPHA7_HUMAN	9606.ENSP00000358309;
P54764	EPHA4_HUMAN	9606.ENSP00000281821;
Q9Y6I3	EPN1_HUMAN	9606.ENSP00000406209;
A6NDY0	EPAB2_HUMAN	9606.ENSP00000408598;
P42566	EPS15_HUMAN	9606.ENSP00000360798;
Q9Y2M0	FAN1_HUMAN	9606.ENSP00000354497;
Q9NYY8	FAKD2_HUMAN	9606.ENSP00000236980;
Q969Z0	FAKD4_HUMAN	9606.ENSP00000258770;
Q8TDW7	FAT3_HUMAN	9606.ENSP00000432586;
P62807	H2B1C_HUMAN	9606.ENSP00000483237;
P58876	H2B1D_HUMAN	9606.ENSP00000289316;
Q93079	H2B1H_HUMAN	9606.ENSP00000479169;
Q99880	H2B1L_HUMAN	9606.ENSP00000366618;
Q99879	H2B1M_HUMAN	9606.ENSP00000477907;
P23527	H2B1O_HUMAN	9606.ENSP00000477527;
Q8N539	FBCD1_HUMAN	9606.ENSP00000361413;
Q8NFZ0	FBH1_HUMAN	9606.ENSP00000369335;
Q8WUP2	FBLI1_HUMAN	9606.ENSP00000416387;
P35555	FBN1_HUMAN	9606.ENSP00000325527;
Q4G163	FBX43_HUMAN	9606.ENSP00000403293;
Q9UKA1	FBXL5_HUMAN	9606.ENSP00000344866;
P24071	FCAR_HUMAN	9606.ENSP00000347714;
Q8NEA4	FBX36_HUMAN	9606.ENSP00000283946;
Q96PJ5	FCRL4_HUMAN	9606.ENSP00000271532;
Q9HCM7	FBSL_HUMAN	9606.ENSP00000396160;
Q96JP0	FEM1C_HUMAN	9606.ENSP00000274457;
O00602	FCN1_HUMAN	9606.ENSP00000360871;
Q9H0R8	GBRL1_HUMAN	9606.ENSP00000266458;
P60520	GBRL2_HUMAN	9606.ENSP00000037243;
O00591	GBRP_HUMAN	9606.ENSP00000430100;
P24046	GBRR1_HUMAN	9606.ENSP00000412673;
A8MPY1	GBRR3_HUMAN	9606.ENSP00000481321;
P52951	GBX2_HUMAN	9606.ENSP00000302251;
A6NNW6	ENO4_HUMAN	9606.ENSP00000345555;
Q9Y5L3	ENTP2_HUMAN	9606.ENSP00000347213;
P0CG30	GSTT2_HUMAN	9606.ENSP00000290765;
Q4AE62	GTDC1_HUMAN	9606.ENSP00000376608;
P12104	FABPI_HUMAN	9606.ENSP00000274024;
Q969Y2	GTPB3_HUMAN	9606.ENSP00000351644;
O43824	GTPB6_HUMAN	9606.ENSP00000316598;
O95528	GTR10_HUMAN	9606.ENSP00000352216;
P11166	GTR1_HUMAN	9606.ENSP00000416293;
Q9UGQ3	GTR6_HUMAN	9606.ENSP00000360966;
Q9NY64	GTR8_HUMAN	9606.ENSP00000362469;
Q9BXW9	FACD2_HUMAN	9606.ENSP00000287647;
O75844	FACE1_HUMAN	9606.ENSP00000361845;
Q9Y256	FACE2_HUMAN	9606.ENSP00000309163;
Q96PS1	FACOS_HUMAN	9606.ENSP00000429608;
Q8WVX9	FACR1_HUMAN	9606.ENSP00000346874;
Q8NFF5	FAD1_HUMAN	9606.ENSP00000292180;
Q7L8L6	FAKD5_HUMAN	9606.ENSP00000369618;
Q8IYD8	FANCM_HUMAN	9606.ENSP00000267430;
Q9NVQ4	FAIM1_HUMAN	9606.ENSP00000342805;
O60667	FAIM3_HUMAN	9606.ENSP00000356058;
Q05397	FAK1_HUMAN	9606.ENSP00000341189;
O15360	FANCA_HUMAN	9606.ENSP00000373952;
P58499	FAM3B_HUMAN	9606.ENSP00000350673;
Q9Y4F1	FARP1_HUMAN	9606.ENSP00000471242;
Q9BZS1	FOXP3_HUMAN	9606.ENSP00000365380;
Q92949	FOXJ1_HUMAN	9606.ENSP00000323880;
P15328	FOLR1_HUMAN	9606.ENSP00000377284;
Q92837	FRAT1_HUMAN	9606.ENSP00000360060;
O75474	FRAT2_HUMAN	9606.ENSP00000360058;
Q7Z6J6	FRMD5_HUMAN	9606.ENSP00000403067;
Q14331	FRG1_HUMAN	9606.ENSP00000226798;
Q9BZ67	FRMD8_HUMAN	9606.ENSP00000319726;
P14324	FPPS_HUMAN	9606.ENSP00000349078;
O43559	FRS3_HUMAN	9606.ENSP00000362109;
A6NGK3	GAG10_HUMAN	9606.ENSP00000385415;
P57057	G6PT2_HUMAN	9606.ENSP00000344648;
Q8NHY3	GA2L2_HUMAN	9606.ENSP00000474529;
Q9HCG7	GBA2_HUMAN	9606.ENSP00000367343;
P62879	GBB2_HUMAN	9606.ENSP00000305260;
P16520	GBB3_HUMAN	9606.ENSP00000229264;
Q86XA9	HTR5A_HUMAN	9606.ENSP00000437968;
Q9P2D3	HTR5B_HUMAN	9606.ENSP00000233099;
